customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Brandon Long MD,jasongomez@example.org,Portrait,2025-05-09,2025-05,Jimenezport,Saskatchewan,Canada,374.67,Credit Card,Direct Visit,Returning Customer,Monday,16:30
Adam Rodriguez,nicoleluna@example.com,Product,2025-05-10,2025-05,Troyfort,New York,United States,710.82,PayPal,Instagram,New Customer,Tuesday,12:00
Chloe Tran,hughesshannon@example.net,Portrait,2025-05-10,2025-05,Brandonton,Florida,United States,240.22,Bank Transfer,Referral,Occasional Buyer,Thursday,13:00
Brent Brooks,angela52@example.org,Event,2025-05-10,2025-05,Marciaville,Saskatchewan,Canada,773.13,Credit Card,Referral,New Customer,Thursday,12:00
Micheal Brock,ghernandez@example.org,Portrait,2025-05-11,2025-05,Porterton,Arizona,United States,182.08,Apple Pay,Google Search,Business Client,Friday,13:00
William Stevenson,brittney88@example.net,Portrait,2025-05-06,2025-05,Sarahmouth,Nova Scotia,Canada,226.03,Credit Card,Facebook,New Customer,Tuesday,16:30
Alan Rivera,whitneybrandy@example.net,Stock Photo License,2025-05-10,2025-05,Ericksonport,Indiana,United States,38.72,PayPal,Direct Visit,Occasional Buyer,Friday,17:00
Mikayla Silva,alexandriagriffith@example.com,Wedding,2025-05-10,2025-05,New Thomasshire,Florida,United States,2488.1,Credit Card,Email Campaign,Business Client,Saturday,11:00
Travis Rodriguez,alexanderrobert@example.com,Wedding,2025-05-10,2025-05,Port Erin,Saskatchewan,Canada,1816.21,Apple Pay,Facebook,Returning Customer,Saturday,11:00
Kaitlyn Charles,thorntonapril@example.net,Portrait,2025-05-11,2025-05,South Warren,Ontario,Canada,211.22,Credit Card,Instagram,New Customer,Thursday,16:30
Emily Thompson,amy49@example.com,Portrait,2025-05-10,2025-05,Whitneyfort,Alberta,Canada,201.01,PayPal,Facebook,Returning Customer,Wednesday,16:30
Todd Hendrix,janet75@example.com,Wedding,2025-05-06,2025-05,East Joshua,Texas,United States,1862.61,Bank Transfer,Referral,Business Client,Saturday,14:00
Kenneth Daniels,xcardenas@example.org,Portrait,2025-05-11,2025-05,Annview,Pennsylvania,United States,390.67,Cash,Direct Visit,New Customer,Wednesday,16:30
Jeremy Scott,ilewis@example.com,Product,2025-05-06,2025-05,Bobbyland,Quebec,Canada,498.42,PayPal,Direct Visit,New Customer,Thursday,14:00
Anthony Stein,danawilliams@example.com,Wedding,2025-05-11,2025-05,Derrickshire,Manitoba,Canada,2242.34,Credit Card,Google Search,New Customer,Saturday,19:00
Brenda Oconnell,richarddonovan@example.com,Product,2025-05-10,2025-05,Jenniferville,Ontario,Canada,636.5,Apple Pay,Direct Visit,New Customer,Wednesday,10:00
Matthew Velez,pearsonjesse@example.net,Event,2025-05-09,2025-05,Santosport,Illinois,United States,366.18,Credit Card,Referral,New Customer,Saturday,19:00
Amanda Huff,vlopez@example.com,Stock Photo License,2025-05-08,2025-05,East Robertburgh,Manitoba,Canada,52.89,Credit Card,Google Search,New Customer,Tuesday,11:00
Frances Gibson,ismall@example.net,Event,2025-05-09,2025-05,North Kennethville,New Jersey,United States,1023.57,Apple Pay,Facebook,New Customer,Friday,19:00
Nicholas Wong,alexisrogers@example.com,Stock Photo License,2025-05-08,2025-05,Nelsonville,Saskatchewan,Canada,61.97,Apple Pay,Facebook,New Customer,Wednesday,17:00
Jennifer Patterson,christopher12@example.org,Wedding,2025-05-06,2025-05,East Cheryl,Wisconsin,United States,1996.86,Cash,Facebook,Occasional Buyer,Saturday,17:00
James Griffin,stephanie49@example.net,Real Estate,2025-05-10,2025-05,Morrisbury,Quebec,Canada,488.08,Apple Pay,Email Campaign,Business Client,Monday,13:30
Bryan Parker,tparks@example.com,Real Estate,2025-05-11,2025-05,West Desireebury,Ohio,United States,290.1,Credit Card,Referral,New Customer,Tuesday,09:30
Daniel Bernard,vhernandez@example.net,Wedding,2025-05-09,2025-05,Lake Sabrinaport,Illinois,United States,2535.75,Apple Pay,Instagram,Returning Customer,Friday,19:00
Nicole Pham,kathleenbecker@example.net,Stock Photo License,2025-05-08,2025-05,Robertside,Manitoba,Canada,48.92,Bank Transfer,Email Campaign,Business Client,Tuesday,15:00
Justin Brown,ashleyhernandez@example.com,Event,2025-05-10,2025-05,New Seanstad,North Carolina,United States,878.98,Apple Pay,Facebook,New Customer,Sunday,12:00
Katherine Nolan,dstokes@example.org,Stock Photo License,2025-05-08,2025-05,Wilsonborough,British Columbia,Canada,39.88,Cash,Facebook,Returning Customer,Tuesday,17:00
Megan Parker,fosterlisa@example.net,Product,2025-05-08,2025-05,Bryantton,Alberta,Canada,633.0,Bank Transfer,Instagram,New Customer,Friday,14:00
Michael Weaver,michaelcesar@example.com,Wedding,2025-05-08,2025-05,New Charles,Quebec,Canada,2571.21,PayPal,Direct Visit,New Customer,Saturday,17:00
Veronica Brewer,ybrooks@example.com,Event,2025-05-06,2025-05,West Robertberg,Indiana,United States,544.46,PayPal,Email Campaign,New Customer,Friday,12:00
Scott Wilson,urice@example.org,Wedding,2025-05-09,2025-05,Bennettside,Missouri,United States,1995.44,PayPal,Referral,Returning Customer,Saturday,14:00
Nathan Coleman,pmorrow@example.com,Product,2025-05-10,2025-05,Port Andrewport,Saskatchewan,Canada,485.42,Credit Card,Google Search,Returning Customer,Wednesday,12:00
Molly Rodriguez,bmendez@example.org,Wedding,2025-05-11,2025-05,Ericborough,Nova Scotia,Canada,2608.03,PayPal,Google Search,Occasional Buyer,Saturday,14:00
Kyle Warner,sanchezbradley@example.com,Portrait,2025-05-11,2025-05,North Craig,Michigan,United States,273.85,Apple Pay,Direct Visit,New Customer,Wednesday,10:00
Amy Gordon,jim95@example.net,Stock Photo License,2025-05-11,2025-05,New Jeff,Quebec,Canada,39.23,Apple Pay,Referral,New Customer,Friday,17:00
Ms. Jennifer Hill,conniesimmons@example.com,Real Estate,2025-05-10,2025-05,Joelberg,California,United States,265.34,Bank Transfer,Facebook,Returning Customer,Wednesday,13:30
Emma Butler,kevinwhite@example.net,Real Estate,2025-05-11,2025-05,West Shellyfurt,Ontario,Canada,187.75,Cash,Email Campaign,New Customer,Thursday,11:00
Michael Shaffer,harttammy@example.net,Stock Photo License,2025-05-11,2025-05,Allenbury,Quebec,Canada,48.87,Cash,Facebook,Occasional Buyer,Monday,15:00
Matthew Nielsen,christopher30@example.com,Portrait,2025-05-05,2025-05,South John,New York,United States,330.72,Cash,Facebook,New Customer,Wednesday,13:00
Chelsea Gill,timothybooth@example.com,Event,2025-05-11,2025-05,Nunezton,Michigan,United States,1130.8,Bank Transfer,Direct Visit,New Customer,Saturday,19:00
Colton Figueroa,srocha@example.net,Stock Photo License,2025-05-09,2025-05,Susantown,Saskatchewan,Canada,48.91,Apple Pay,Referral,Business Client,Friday,15:00
Patricia James,kyle58@example.com,Real Estate,2025-05-10,2025-05,South Rose,Manitoba,Canada,512.8,Bank Transfer,Google Search,Occasional Buyer,Friday,09:30
Erica Harris,robert93@example.net,Wedding,2025-05-11,2025-05,Garciafort,New Jersey,United States,2743.16,Apple Pay,Referral,New Customer,Saturday,14:00
Lauren Butler,jameshall@example.net,Wedding,2025-05-06,2025-05,North Jose,Quebec,Canada,2374.72,Apple Pay,Referral,New Customer,Saturday,11:00
Gail Hines,plevy@example.net,Wedding,2025-05-11,2025-05,South Andrea,Nova Scotia,Canada,2193.57,Credit Card,Email Campaign,New Customer,Friday,19:00
Nathan Freeman,warrenmary@example.org,Wedding,2025-05-10,2025-05,Murraystad,Tennessee,United States,2135.55,Credit Card,Facebook,New Customer,Saturday,11:00
Crystal Mann,robinsonstephen@example.org,Real Estate,2025-05-11,2025-05,Port Adamberg,Alberta,Canada,482.91,Cash,Referral,New Customer,Thursday,11:00
Juan Smith,amanda40@example.net,Stock Photo License,2025-05-06,2025-05,Hopkinstown,Missouri,United States,68.73,Cash,Direct Visit,New Customer,Wednesday,11:00
Brent Hernandez,christineking@example.com,Stock Photo License,2025-05-10,2025-05,Drakeburgh,Manitoba,Canada,66.74,Cash,Instagram,New Customer,Wednesday,15:00
Jared Cunningham,kevinclayton@example.org,Portrait,2025-05-11,2025-05,Lauraland,Manitoba,Canada,218.91,Credit Card,Instagram,New Customer,Monday,10:00
Amy Smith,christopherbruce@example.net,Wedding,2025-05-10,2025-05,North Richardfurt,Texas,United States,1550.36,Cash,Referral,New Customer,Friday,11:00
Tamara Hall,enelson@example.net,Wedding,2025-05-05,2025-05,Arielville,Maryland,United States,2795.6,Bank Transfer,Direct Visit,Returning Customer,Saturday,17:00
Cassie Jefferson,alibrenda@example.net,Event,2025-05-08,2025-05,Rachelshire,Arizona,United States,588.6,Bank Transfer,Facebook,New Customer,Friday,19:00
David Davenport,irhodes@example.com,Product,2025-05-11,2025-05,Hickmanport,Ontario,Canada,727.83,Bank Transfer,Email Campaign,Returning Customer,Thursday,14:00
Melissa Miller,brian63@example.org,Real Estate,2025-05-09,2025-05,Camposberg,Quebec,Canada,259.37,Apple Pay,Referral,New Customer,Tuesday,11:00
Erin Walters,whenry@example.net,Wedding,2025-05-06,2025-05,Cassiefurt,Alberta,Canada,2786.31,Apple Pay,Direct Visit,New Customer,Saturday,11:00
Angelica Montgomery,jennifermiller@example.org,Wedding,2025-05-10,2025-05,Reynoldsshire,Missouri,United States,1805.01,PayPal,Google Search,New Customer,Sunday,17:00
Emily Rodriguez,hahnsean@example.com,Event,2025-05-11,2025-05,Dawsonberg,Tennessee,United States,842.63,PayPal,Facebook,New Customer,Friday,19:00
Justin Russell,davisangela@example.net,Product,2025-05-07,2025-05,East Christopherchester,Quebec,Canada,327.08,Apple Pay,Email Campaign,New Customer,Monday,14:00
James Miller,ashleyjackson@example.com,Product,2025-05-10,2025-05,Michelletown,British Columbia,Canada,531.25,Bank Transfer,Facebook,Returning Customer,Thursday,12:00
Charles Jackson,robert71@example.com,Portrait,2025-05-11,2025-05,East Joseph,Virginia,United States,174.65,Bank Transfer,Referral,New Customer,Thursday,16:30
Christina Rodriguez,adam65@example.net,Product,2025-05-05,2025-05,Sherylfort,British Columbia,Canada,644.75,PayPal,Instagram,New Customer,Friday,14:00
Jeffrey Colon,kevinmorrison@example.net,Portrait,2025-05-09,2025-05,Brockmouth,Saskatchewan,Canada,358.34,Cash,Referral,New Customer,Wednesday,16:30
Tracy Carter,yfaulkner@example.org,Real Estate,2025-05-10,2025-05,South Leon,Indiana,United States,184.63,Credit Card,Google Search,Occasional Buyer,Thursday,09:30
Timothy Gonzalez,erinpierce@example.net,Event,2025-05-09,2025-05,Nicholasfurt,California,United States,987.9,PayPal,Direct Visit,New Customer,Friday,12:00
Eddie Schwartz,ichambers@example.net,Wedding,2025-05-11,2025-05,Hahnborough,California,United States,2456.59,Apple Pay,Direct Visit,New Customer,Sunday,19:00
Rachel Jones,iaguilar@example.net,Wedding,2025-05-09,2025-05,Johnberg,New York,United States,2583.29,Credit Card,Direct Visit,New Customer,Saturday,19:00
Robin Wheeler,rodriguezjohn@example.net,Wedding,2025-05-11,2025-05,Stephensstad,Virginia,United States,2289.68,Cash,Referral,Returning Customer,Saturday,19:00
Maria Lucas,tammy61@example.org,Stock Photo License,2025-05-10,2025-05,Gabrielton,Florida,United States,36.29,Cash,Referral,New Customer,Monday,17:00
Melissa Walker,peter98@example.org,Portrait,2025-05-10,2025-05,West Jeffreyhaven,Saskatchewan,Canada,309.19,Bank Transfer,Direct Visit,Occasional Buyer,Monday,18:30
Jason Nixon,guerrajessica@example.com,Stock Photo License,2025-05-11,2025-05,Whitneyfort,British Columbia,Canada,69.74,Credit Card,Google Search,Returning Customer,Tuesday,11:00
Hannah Davis,tflores@example.org,Wedding,2025-05-10,2025-05,Matthewborough,Ohio,United States,2314.55,Apple Pay,Instagram,Business Client,Saturday,17:00
Carly Riggs,zacharyarnold@example.com,Event,2025-05-05,2025-05,North Melindaville,Maryland,United States,658.47,Cash,Email Campaign,Business Client,Friday,19:00
Lori Lopez,vfoster@example.net,Portrait,2025-05-06,2025-05,Mullenbury,New York,United States,338.9,Cash,Instagram,Business Client,Monday,16:30
Michael Harris,raylauren@example.net,Portrait,2025-05-11,2025-05,South Brittany,North Carolina,United States,342.25,Cash,Referral,New Customer,Thursday,16:30
Dennis Huffman,candice96@example.net,Event,2025-05-07,2025-05,West Mark,Nova Scotia,Canada,637.88,PayPal,Email Campaign,New Customer,Sunday,12:00
Robin Mccarthy,samantha91@example.net,Wedding,2025-05-10,2025-05,West Michaelmouth,British Columbia,Canada,2070.0,Credit Card,Google Search,New Customer,Saturday,19:00
Clayton Steele,ibarnes@example.net,Portrait,2025-05-07,2025-05,West David,Arizona,United States,239.98,Cash,Direct Visit,Returning Customer,Tuesday,10:00
Melissa Brewer,angelaburns@example.org,Portrait,2025-05-08,2025-05,Hendersonfort,Ontario,Canada,156.57,Bank Transfer,Referral,New Customer,Monday,16:30
Sharon Crane,ytaylor@example.net,Wedding,2025-05-11,2025-05,West Megan,Quebec,Canada,2851.7,PayPal,Facebook,New Customer,Sunday,14:00
Ryan Burns,cunninghamlaura@example.org,Portrait,2025-05-09,2025-05,Ortizfort,Nova Scotia,Canada,165.82,Credit Card,Facebook,New Customer,Thursday,16:30
Carol Ellis,hdunn@example.net,Wedding,2025-05-10,2025-05,Antoniobury,Michigan,United States,2437.55,Credit Card,Referral,New Customer,Saturday,11:00
Nicole Wolf,bpayne@example.org,Event,2025-05-08,2025-05,West Kimberlystad,Michigan,United States,1023.67,Bank Transfer,Direct Visit,Occasional Buyer,Saturday,15:00
Dennis Atkins,gonzalesvictoria@example.org,Wedding,2025-05-11,2025-05,West Nancy,Manitoba,Canada,1971.27,PayPal,Facebook,New Customer,Sunday,17:00
Shannon Bishop,imartin@example.org,Real Estate,2025-05-06,2025-05,Port Joan,Missouri,United States,296.47,Credit Card,Email Campaign,New Customer,Friday,09:30
Douglas Ryan,tiffany44@example.net,Event,2025-05-08,2025-05,Port Brian,Quebec,Canada,694.61,Bank Transfer,Instagram,New Customer,Thursday,15:00
Miss Anna Estes,rsellers@example.net,Wedding,2025-05-08,2025-05,Stephaniehaven,Manitoba,Canada,2134.69,Apple Pay,Email Campaign,New Customer,Saturday,19:00
Michael Poole,kburns@example.net,Wedding,2025-05-10,2025-05,Lake Michelle,Georgia,United States,2952.64,Bank Transfer,Instagram,Returning Customer,Friday,11:00
Mark Beard,powellkara@example.net,Wedding,2025-05-10,2025-05,Courtneyfurt,Ontario,Canada,2975.41,Credit Card,Google Search,New Customer,Saturday,17:00
Aaron Schroeder,simonstephen@example.net,Portrait,2025-05-10,2025-05,Shawnfort,British Columbia,Canada,279.7,Cash,Referral,Business Client,Friday,13:00
Walter Summers,sadams@example.com,Event,2025-05-08,2025-05,Melissaside,Michigan,United States,750.42,Cash,Google Search,New Customer,Thursday,15:00
Stephanie Farmer,garciakristen@example.com,Product,2025-05-08,2025-05,New Melissa,British Columbia,Canada,285.01,Cash,Google Search,New Customer,Thursday,10:00
Aaron Rubio,wendyblankenship@example.net,Event,2025-05-08,2025-05,North Sarahburgh,Saskatchewan,Canada,587.02,Credit Card,Email Campaign,Business Client,Thursday,12:00
Isaac Miller,brettgarrett@example.net,Product,2025-05-09,2025-05,Erikview,Manitoba,Canada,644.29,Cash,Referral,New Customer,Friday,10:00
April Woods,brittneystone@example.com,Portrait,2025-05-10,2025-05,South Diana,Wisconsin,United States,196.11,PayPal,Referral,Returning Customer,Thursday,18:30
Jennifer Anderson MD,zdavis@example.org,Portrait,2025-05-07,2025-05,North Heatherville,Virginia,United States,326.18,Bank Transfer,Instagram,New Customer,Monday,10:00
Raymond Mullins,darlenebyrd@example.org,Wedding,2025-05-09,2025-05,West Michaelport,Manitoba,Canada,2793.95,Credit Card,Facebook,New Customer,Saturday,19:00
Daniel Goodman,cjensen@example.org,Portrait,2025-05-10,2025-05,New Debramouth,New Jersey,United States,193.13,Credit Card,Instagram,New Customer,Wednesday,10:00
Janet Richmond,kylie34@example.net,Wedding,2025-05-09,2025-05,North Donaldville,Alberta,Canada,2540.15,PayPal,Referral,Returning Customer,Saturday,14:00
Melissa Abbott,jamie98@example.org,Event,2025-05-11,2025-05,East Angelaport,Quebec,Canada,880.73,PayPal,Facebook,Business Client,Friday,15:00
Rebecca Allen,frodriguez@example.net,Event,2025-05-11,2025-05,Phillipston,Washington,United States,1078.97,Apple Pay,Direct Visit,Returning Customer,Sunday,12:00
Dr. Bonnie Valencia,rdiaz@example.org,Portrait,2025-05-10,2025-05,New Pamelatown,Florida,United States,272.93,Apple Pay,Google Search,Business Client,Thursday,18:30
Austin Baker,livingstonstacy@example.com,Wedding,2025-05-07,2025-05,Bestland,Manitoba,Canada,1549.04,Apple Pay,Google Search,Returning Customer,Saturday,19:00
Jessica Morales,joshuacollins@example.net,Wedding,2025-05-11,2025-05,Courtneyhaven,Manitoba,Canada,2314.66,PayPal,Referral,New Customer,Saturday,11:00
Kevin Hines,collinssamuel@example.org,Real Estate,2025-05-08,2025-05,Port Eric,British Columbia,Canada,475.67,Credit Card,Referral,Business Client,Monday,11:00
Logan Brown,davidzimmerman@example.net,Wedding,2025-05-07,2025-05,East Christopherchester,Quebec,Canada,2717.83,Apple Pay,Instagram,Business Client,Friday,17:00
Rachel Le,nathanbrady@example.com,Real Estate,2025-05-10,2025-05,East Tylerstad,New Jersey,United States,502.72,Bank Transfer,Facebook,Returning Customer,Friday,11:00
Denise Brown,crawfordwilliam@example.org,Stock Photo License,2025-05-11,2025-05,Port Rachelmouth,Ontario,Canada,50.72,Bank Transfer,Email Campaign,New Customer,Monday,11:00
David Garcia,perezwilliam@example.org,Product,2025-05-10,2025-05,Villarrealburgh,Alberta,Canada,349.81,PayPal,Direct Visit,Returning Customer,Tuesday,14:00
Chris Velazquez,tranrobin@example.net,Event,2025-05-05,2025-05,East Brandonstad,Saskatchewan,Canada,637.66,Bank Transfer,Referral,Occasional Buyer,Thursday,15:00
Nathan Nelson,duncandavid@example.net,Portrait,2025-05-10,2025-05,Walkerbury,Nova Scotia,Canada,150.62,Credit Card,Direct Visit,New Customer,Monday,18:30
Dr. Andrea Marshall,kiara45@example.org,Stock Photo License,2025-05-09,2025-05,East Jeffreyhaven,Manitoba,Canada,66.24,Apple Pay,Instagram,Returning Customer,Wednesday,15:00
Richard Stevenson,stevenvargas@example.com,Portrait,2025-05-10,2025-05,Smithborough,Massachusetts,United States,235.93,Credit Card,Google Search,Occasional Buyer,Monday,10:00
Danielle Smith,ijohnson@example.com,Wedding,2025-05-11,2025-05,Lake Rachel,Quebec,Canada,2184.78,Bank Transfer,Google Search,Returning Customer,Saturday,14:00
Monica Garcia,robertwoodward@example.org,Wedding,2025-05-11,2025-05,West Aaronfurt,Saskatchewan,Canada,2057.77,PayPal,Referral,Returning Customer,Saturday,19:00
Kelly Haynes,stephen19@example.org,Event,2025-05-09,2025-05,Christopherbury,Indiana,United States,300.98,Cash,Google Search,New Customer,Friday,19:00
Keith Graham,joelgreen@example.com,Portrait,2025-05-11,2025-05,Lake Lori,Georgia,United States,180.15,Cash,Google Search,Business Client,Tuesday,18:30
Dillon Jones,derekcarrillo@example.org,Wedding,2025-05-11,2025-05,Haynesmouth,Florida,United States,1970.03,Apple Pay,Direct Visit,New Customer,Saturday,14:00
