customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Brandon Long MD,jasongomez@example.org,Event,2025-04-06,2025-04,Jimenezport,British Columbia,Canada,625.94,Bank Transfer,Referral,Business Client,Friday,19:00
Adam Rodriguez,nicoleluna@example.com,Event,2025-04-12,2025-04,Troyfort,Quebec,Canada,776.51,Credit Card,Google Search,Business Client,Saturday,19:00
Chloe Tran,hughesshannon@example.net,Portrait,2025-04-07,2025-04,Brandonton,Quebec,Canada,246.75,Apple Pay,Facebook,Returning Customer,Wednesday,16:30
Brent Brooks,angela52@example.org,Stock Photo License,2025-04-08,2025-04,Marciaville,Massachusetts,United States,35.01,Credit Card,Email Campaign,Occasional Buyer,Monday,15:00
Micheal Brock,ghernandez@example.org,Stock Photo License,2025-04-07,2025-04,Porterton,British Columbia,Canada,58.39,PayPal,Email Campaign,Business Client,Friday,17:00
William Stevenson,brittney88@example.net,Event,2025-04-11,2025-04,Sarahmouth,Illinois,United States,456.68,PayPal,Referral,New Customer,Friday,12:00
Alan Rivera,whitneybrandy@example.net,Event,2025-04-08,2025-04,Ericksonport,Alberta,Canada,632.02,Cash,Direct Visit,New Customer,Thursday,12:00
Mikayla Silva,alexandriagriffith@example.com,Portrait,2025-04-08,2025-04,New Thomasshire,Alberta,Canada,293.73,Apple Pay,Facebook,New Customer,Wednesday,10:00
Travis Rodriguez,alexanderrobert@example.com,Real Estate,2025-04-08,2025-04,Port Erin,New York,United States,375.65,Apple Pay,Instagram,New Customer,Tuesday,11:00
Kaitlyn Charles,thorntonapril@example.net,Wedding,2025-04-09,2025-04,South Warren,North Carolina,United States,2902.11,PayPal,Email Campaign,Occasional Buyer,Saturday,17:00
Emily Thompson,amy49@example.com,Wedding,2025-04-07,2025-04,Whitneyfort,Pennsylvania,United States,2437.53,Apple Pay,Email Campaign,Occasional Buyer,Saturday,14:00
Todd Hendrix,janet75@example.com,Portrait,2025-04-06,2025-04,East Joshua,Maryland,United States,380.98,Bank Transfer,Email Campaign,New Customer,Monday,10:00
Kenneth Daniels,xcardenas@example.org,Event,2025-04-06,2025-04,Annview,Saskatchewan,Canada,856.3,Bank Transfer,Referral,New Customer,Sunday,19:00
Jeremy Scott,ilewis@example.com,Real Estate,2025-04-13,2025-04,Bobbyland,Pennsylvania,United States,303.05,Cash,Referral,New Customer,Monday,13:30
Anthony Stein,danawilliams@example.com,Wedding,2025-04-11,2025-04,Derrickshire,Alberta,Canada,2409.99,PayPal,Facebook,Returning Customer,Friday,17:00
Brenda Oconnell,richarddonovan@example.com,Wedding,2025-04-07,2025-04,Jenniferville,New York,United States,1862.61,Credit Card,Facebook,Occasional Buyer,Saturday,14:00
Matthew Velez,pearsonjesse@example.net,Product,2025-04-08,2025-04,Santosport,Quebec,Canada,450.88,PayPal,Referral,Occasional Buyer,Wednesday,14:00
Amanda Huff,vlopez@example.com,Portrait,2025-04-13,2025-04,East Robertburgh,Manitoba,Canada,369.77,Cash,Instagram,New Customer,Monday,10:00
Frances Gibson,ismall@example.net,Portrait,2025-04-13,2025-04,North Kennethville,Manitoba,Canada,162.64,Credit Card,Google Search,New Customer,Friday,18:30
Nicholas Wong,alexisrogers@example.com,Product,2025-04-12,2025-04,Nelsonville,Ontario,Canada,636.5,Apple Pay,Direct Visit,New Customer,Wednesday,10:00
Jennifer Patterson,christopher12@example.org,Event,2025-04-13,2025-04,East Cheryl,Illinois,United States,366.18,Credit Card,Referral,New Customer,Saturday,19:00
James Griffin,stephanie49@example.net,Stock Photo License,2025-04-11,2025-04,Morrisbury,Manitoba,Canada,52.89,Credit Card,Google Search,New Customer,Tuesday,11:00
Bryan Parker,tparks@example.com,Event,2025-04-13,2025-04,West Desireebury,New Jersey,United States,1023.57,Apple Pay,Facebook,New Customer,Friday,19:00
Daniel Bernard,vhernandez@example.net,Stock Photo License,2025-04-10,2025-04,Lake Sabrinaport,Saskatchewan,Canada,61.97,Apple Pay,Facebook,New Customer,Friday,15:00
Nicole Pham,kathleenbecker@example.net,Wedding,2025-04-07,2025-04,Robertside,Wisconsin,United States,1996.86,Cash,Facebook,Occasional Buyer,Sunday,17:00
Justin Brown,ashleyhernandez@example.com,Real Estate,2025-04-09,2025-04,New Seanstad,Quebec,Canada,488.08,Apple Pay,Email Campaign,Business Client,Monday,13:30
Katherine Nolan,dstokes@example.org,Real Estate,2025-04-09,2025-04,Wilsonborough,Ohio,United States,290.1,Credit Card,Referral,New Customer,Monday,13:30
Megan Parker,fosterlisa@example.net,Wedding,2025-04-12,2025-04,Bryantton,Illinois,United States,2535.75,Apple Pay,Instagram,Returning Customer,Saturday,19:00
Michael Weaver,michaelcesar@example.com,Stock Photo License,2025-04-12,2025-04,New Charles,Manitoba,Canada,48.92,Bank Transfer,Direct Visit,New Customer,Wednesday,11:00
Veronica Brewer,ybrooks@example.com,Real Estate,2025-04-10,2025-04,West Robertberg,Georgia,United States,460.46,Bank Transfer,Direct Visit,New Customer,Friday,11:00
Scott Wilson,urice@example.org,Product,2025-04-10,2025-04,Bennettside,British Columbia,Canada,789.36,Cash,Facebook,Returning Customer,Tuesday,14:00
Nathan Coleman,pmorrow@example.com,Product,2025-04-10,2025-04,Port Andrewport,Alberta,Canada,633.0,Bank Transfer,Instagram,New Customer,Monday,14:00
Molly Rodriguez,bmendez@example.org,Wedding,2025-04-11,2025-04,Ericborough,Quebec,Canada,2571.21,PayPal,Direct Visit,New Customer,Sunday,17:00
Kyle Warner,sanchezbradley@example.com,Event,2025-04-07,2025-04,North Craig,Indiana,United States,544.46,PayPal,Email Campaign,New Customer,Friday,12:00
Amy Gordon,jim95@example.net,Wedding,2025-04-13,2025-04,New Jeff,Missouri,United States,1995.44,PayPal,Referral,Returning Customer,Saturday,14:00
Ms. Jennifer Hill,conniesimmons@example.com,Product,2025-04-09,2025-04,Joelberg,Saskatchewan,Canada,485.42,Credit Card,Google Search,Returning Customer,Wednesday,12:00
Emma Butler,kevinwhite@example.net,Wedding,2025-04-06,2025-04,West Shellyfurt,Nova Scotia,Canada,2608.03,PayPal,Google Search,Occasional Buyer,Sunday,14:00
Michael Shaffer,harttammy@example.net,Portrait,2025-04-10,2025-04,Allenbury,Manitoba,Canada,273.85,Apple Pay,Google Search,Occasional Buyer,Monday,10:00
Matthew Nielsen,christopher30@example.com,Portrait,2025-04-13,2025-04,South John,Quebec,Canada,263.59,Credit Card,Facebook,New Customer,Tuesday,18:30
Chelsea Gill,timothybooth@example.com,Portrait,2025-04-08,2025-04,Nunezton,Manitoba,Canada,214.32,PayPal,Instagram,Returning Customer,Monday,16:30
Colton Figueroa,srocha@example.net,Event,2025-04-12,2025-04,Susantown,Saskatchewan,Canada,664.94,Credit Card,Instagram,Occasional Buyer,Saturday,12:00
Patricia James,kyle58@example.com,Portrait,2025-04-06,2025-04,South Rose,Massachusetts,United States,383.96,Bank Transfer,Facebook,New Customer,Wednesday,18:30
Erica Harris,robert93@example.net,Event,2025-04-11,2025-04,Garciafort,Massachusetts,United States,310.29,Bank Transfer,Instagram,New Customer,Friday,12:00
Lauren Butler,jameshall@example.net,Portrait,2025-04-10,2025-04,North Jose,Manitoba,Canada,373.78,PayPal,Instagram,Occasional Buyer,Monday,16:30
Gail Hines,plevy@example.net,Portrait,2025-04-11,2025-04,South Andrea,Georgia,United States,263.74,Apple Pay,Google Search,Returning Customer,Thursday,18:30
Nathan Freeman,warrenmary@example.org,Portrait,2025-04-07,2025-04,Murraystad,Pennsylvania,United States,240.45,Bank Transfer,Direct Visit,New Customer,Monday,13:00
Crystal Mann,robinsonstephen@example.org,Event,2025-04-13,2025-04,Port Adamberg,Nova Scotia,Canada,945.23,Credit Card,Referral,New Customer,Thursday,19:00
Juan Smith,amanda40@example.net,Portrait,2025-04-13,2025-04,Hopkinstown,British Columbia,Canada,290.98,Credit Card,Email Campaign,New Customer,Wednesday,10:00
Brent Hernandez,christineking@example.com,Wedding,2025-04-07,2025-04,Drakeburgh,Tennessee,United States,2135.55,Credit Card,Facebook,New Customer,Saturday,11:00
Jared Cunningham,kevinclayton@example.org,Real Estate,2025-04-12,2025-04,Lauraland,Nova Scotia,Canada,482.91,Cash,Referral,New Customer,Wednesday,11:00
Amy Smith,christopherbruce@example.net,Stock Photo License,2025-04-08,2025-04,North Richardfurt,Missouri,United States,68.73,Cash,Direct Visit,New Customer,Wednesday,11:00
Tamara Hall,enelson@example.net,Stock Photo License,2025-04-06,2025-04,Arielville,Manitoba,Canada,66.74,Cash,Instagram,New Customer,Wednesday,15:00
Cassie Jefferson,alibrenda@example.net,Portrait,2025-04-07,2025-04,Rachelshire,Georgia,United States,218.91,PayPal,Google Search,New Customer,Monday,18:30
David Davenport,irhodes@example.com,Wedding,2025-04-06,2025-04,Hickmanport,Alberta,Canada,2396.68,PayPal,Direct Visit,New Customer,Saturday,11:00
Melissa Miller,brian63@example.org,Product,2025-04-10,2025-04,Camposberg,Manitoba,Canada,233.87,Apple Pay,Email Campaign,Business Client,Tuesday,14:00
Erin Walters,whenry@example.net,Wedding,2025-04-09,2025-04,Cassiefurt,Missouri,United States,2814.39,Apple Pay,Email Campaign,Occasional Buyer,Saturday,17:00
Angelica Montgomery,jennifermiller@example.org,Event,2025-04-13,2025-04,Reynoldsshire,Nova Scotia,Canada,684.48,Apple Pay,Facebook,Returning Customer,Thursday,15:00
Emily Rodriguez,hahnsean@example.com,Portrait,2025-04-08,2025-04,Dawsonberg,Georgia,United States,224.97,Bank Transfer,Email Campaign,New Customer,Friday,18:30
Justin Russell,davisangela@example.net,Portrait,2025-04-12,2025-04,East Christopherchester,Quebec,Canada,164.41,Bank Transfer,Instagram,New Customer,Thursday,13:00
James Miller,ashleyjackson@example.com,Wedding,2025-04-11,2025-04,Michelletown,North Carolina,United States,2174.68,Cash,Email Campaign,Returning Customer,Saturday,14:00
Charles Jackson,robert71@example.com,Wedding,2025-04-09,2025-04,East Joseph,Ontario,Canada,1609.18,PayPal,Instagram,Occasional Buyer,Saturday,17:00
Christina Rodriguez,adam65@example.net,Wedding,2025-04-13,2025-04,Sherylfort,Quebec,Canada,2999.36,Apple Pay,Facebook,Business Client,Sunday,14:00
Jeffrey Colon,kevinmorrison@example.net,Portrait,2025-04-11,2025-04,Brockmouth,Manitoba,Canada,283.41,Cash,Referral,New Customer,Wednesday,16:30
Tracy Carter,yfaulkner@example.org,Stock Photo License,2025-04-11,2025-04,South Leon,Alberta,Canada,48.47,Credit Card,Direct Visit,Business Client,Tuesday,15:00
Timothy Gonzalez,erinpierce@example.net,Event,2025-04-12,2025-04,Nicholasfurt,New Jersey,United States,314.6,PayPal,Referral,Returning Customer,Saturday,12:00
Eddie Schwartz,ichambers@example.net,Wedding,2025-04-11,2025-04,Hahnborough,Alberta,Canada,2325.96,PayPal,Email Campaign,Business Client,Saturday,19:00
Rachel Jones,iaguilar@example.net,Wedding,2025-04-13,2025-04,Johnberg,Florida,United States,2580.47,Credit Card,Google Search,New Customer,Saturday,11:00
Robin Wheeler,rodriguezjohn@example.net,Real Estate,2025-04-08,2025-04,Stephensstad,British Columbia,Canada,215.72,Credit Card,Direct Visit,Returning Customer,Monday,09:30
Maria Lucas,tammy61@example.org,Product,2025-04-13,2025-04,Gabrielton,Ontario,Canada,747.65,Credit Card,Direct Visit,Business Client,Monday,10:00
Melissa Walker,peter98@example.org,Portrait,2025-04-12,2025-04,West Jeffreyhaven,Indiana,United States,221.67,PayPal,Instagram,New Customer,Tuesday,10:00
Jason Nixon,guerrajessica@example.com,Portrait,2025-04-10,2025-04,Whitneyfort,Alberta,Canada,353.8,Cash,Direct Visit,New Customer,Thursday,10:00
Hannah Davis,tflores@example.org,Event,2025-04-07,2025-04,Matthewborough,Alberta,Canada,569.98,Cash,Direct Visit,New Customer,Thursday,12:00
Carly Riggs,zacharyarnold@example.com,Event,2025-04-07,2025-04,North Melindaville,Manitoba,Canada,932.56,Credit Card,Direct Visit,Occasional Buyer,Sunday,15:00
Lori Lopez,vfoster@example.net,Wedding,2025-04-13,2025-04,Mullenbury,Manitoba,Canada,2851.91,Apple Pay,Email Campaign,New Customer,Saturday,11:00
Michael Harris,raylauren@example.net,Product,2025-04-09,2025-04,South Brittany,Ontario,Canada,388.69,Bank Transfer,Instagram,Returning Customer,Friday,10:00
Dennis Huffman,candice96@example.net,Event,2025-04-11,2025-04,West Mark,Florida,United States,1064.5,Apple Pay,Email Campaign,Occasional Buyer,Sunday,19:00
Robin Mccarthy,samantha91@example.net,Wedding,2025-04-07,2025-04,West Michaelmouth,Ontario,Canada,2155.63,Bank Transfer,Referral,New Customer,Saturday,19:00
Clayton Steele,ibarnes@example.net,Portrait,2025-04-12,2025-04,West David,Wisconsin,United States,385.29,Bank Transfer,Instagram,Business Client,Tuesday,18:30
Melissa Brewer,angelaburns@example.org,Wedding,2025-04-08,2025-04,Hendersonfort,Ontario,Canada,1731.33,Credit Card,Google Search,Occasional Buyer,Friday,17:00
Sharon Crane,ytaylor@example.net,Portrait,2025-04-07,2025-04,West Megan,Arizona,United States,340.34,Cash,Direct Visit,Returning Customer,Tuesday,10:00
Ryan Burns,cunninghamlaura@example.org,Portrait,2025-04-11,2025-04,Ortizfort,Nova Scotia,Canada,156.57,Cash,Google Search,New Customer,Friday,10:00
Carol Ellis,hdunn@example.net,Portrait,2025-04-09,2025-04,Antoniobury,Quebec,Canada,171.17,PayPal,Facebook,New Customer,Friday,13:00
Nicole Wolf,bpayne@example.org,Portrait,2025-04-12,2025-04,West Kimberlystad,Alberta,Canada,165.82,Credit Card,Facebook,New Customer,Wednesday,18:30
Dennis Atkins,gonzalesvictoria@example.org,Wedding,2025-04-09,2025-04,West Nancy,Ontario,Canada,2437.55,Cash,Facebook,Business Client,Saturday,14:00
Shannon Bishop,imartin@example.org,Portrait,2025-04-13,2025-04,Port Joan,Michigan,United States,365.55,Bank Transfer,Direct Visit,Occasional Buyer,Wednesday,18:30
Douglas Ryan,tiffany44@example.net,Wedding,2025-04-12,2025-04,Port Brian,Manitoba,Canada,1971.27,PayPal,Facebook,New Customer,Sunday,17:00
Miss Anna Estes,rsellers@example.net,Real Estate,2025-04-07,2025-04,Stephaniehaven,Missouri,United States,296.47,Credit Card,Email Campaign,New Customer,Friday,09:30
Michael Poole,kburns@example.net,Event,2025-04-10,2025-04,Lake Michelle,Quebec,Canada,694.61,Bank Transfer,Instagram,New Customer,Thursday,15:00
Mark Beard,powellkara@example.net,Wedding,2025-04-12,2025-04,Courtneyfurt,Manitoba,Canada,2134.69,Apple Pay,Email Campaign,New Customer,Saturday,19:00
Aaron Schroeder,simonstephen@example.net,Wedding,2025-04-07,2025-04,Shawnfort,Quebec,Canada,2952.64,Apple Pay,Google Search,Returning Customer,Saturday,14:00
Walter Summers,sadams@example.com,Event,2025-04-11,2025-04,Melissaside,New York,United States,882.07,Bank Transfer,Instagram,Returning Customer,Sunday,12:00
Stephanie Farmer,garciakristen@example.com,Portrait,2025-04-09,2025-04,New Melissa,Alberta,Canada,295.13,Apple Pay,Email Campaign,Returning Customer,Thursday,16:30
Aaron Rubio,wendyblankenship@example.net,Portrait,2025-04-07,2025-04,North Sarahburgh,New York,United States,156.14,PayPal,Facebook,New Customer,Wednesday,18:30
Isaac Miller,brettgarrett@example.net,Portrait,2025-04-13,2025-04,Erikview,Massachusetts,United States,201.72,Cash,Facebook,New Customer,Wednesday,18:30
April Woods,brittneystone@example.com,Wedding,2025-04-06,2025-04,South Diana,Georgia,United States,2566.17,Apple Pay,Instagram,Returning Customer,Friday,11:00
Jennifer Anderson MD,zdavis@example.org,Portrait,2025-04-13,2025-04,North Heatherville,Pennsylvania,United States,256.59,Cash,Referral,New Customer,Tuesday,18:30
Raymond Mullins,darlenebyrd@example.org,Event,2025-04-12,2025-04,West Michaelport,Ohio,United States,477.59,Bank Transfer,Email Campaign,Business Client,Sunday,12:00
Daniel Goodman,cjensen@example.org,Wedding,2025-04-08,2025-04,New Debramouth,Ontario,Canada,1652.63,Bank Transfer,Email Campaign,Business Client,Saturday,14:00
Janet Richmond,kylie34@example.net,Portrait,2025-04-12,2025-04,North Donaldville,Virginia,United States,309.78,Bank Transfer,Referral,Returning Customer,Friday,18:30
Melissa Abbott,jamie98@example.org,Real Estate,2025-04-10,2025-04,East Angelaport,Illinois,United States,452.99,Bank Transfer,Google Search,New Customer,Friday,13:30
Rebecca Allen,frodriguez@example.net,Wedding,2025-04-08,2025-04,Phillipston,Maryland,United States,2059.96,Cash,Referral,New Customer,Saturday,19:00
Dr. Bonnie Valencia,rdiaz@example.org,Event,2025-04-08,2025-04,New Pamelatown,Quebec,Canada,924.09,PayPal,Facebook,Business Client,Friday,15:00
Austin Baker,livingstonstacy@example.com,Event,2025-04-06,2025-04,Bestland,Washington,United States,1078.97,Apple Pay,Direct Visit,Returning Customer,Sunday,12:00
Jessica Morales,joshuacollins@example.net,Portrait,2025-04-13,2025-04,Courtneyhaven,Maryland,United States,272.93,Credit Card,Instagram,New Customer,Thursday,13:00
Kevin Hines,collinssamuel@example.org,Wedding,2025-04-08,2025-04,Port Eric,Maryland,United States,2306.41,Credit Card,Facebook,Business Client,Friday,19:00
Logan Brown,davidzimmerman@example.net,Real Estate,2025-04-06,2025-04,East Christopherchester,Arizona,United States,283.43,Credit Card,Email Campaign,Business Client,Thursday,13:30
Rachel Le,nathanbrady@example.com,Real Estate,2025-04-06,2025-04,East Tylerstad,Nova Scotia,Canada,248.85,Credit Card,Referral,Business Client,Thursday,11:00
Denise Brown,crawfordwilliam@example.org,Wedding,2025-04-09,2025-04,Port Rachelmouth,Quebec,Canada,2717.83,Apple Pay,Instagram,Business Client,Friday,17:00
David Garcia,perezwilliam@example.org,Real Estate,2025-04-11,2025-04,Villarrealburgh,New Jersey,United States,502.72,Bank Transfer,Facebook,Returning Customer,Friday,11:00
Chris Velazquez,tranrobin@example.net,Stock Photo License,2025-04-07,2025-04,East Brandonstad,North Carolina,United States,50.72,PayPal,Email Campaign,Business Client,Tuesday,15:00
Nathan Nelson,duncandavid@example.net,Wedding,2025-04-09,2025-04,Walkerbury,Quebec,Canada,2567.09,Apple Pay,Email Campaign,New Customer,Friday,19:00
Dr. Andrea Marshall,kiara45@example.org,Portrait,2025-04-07,2025-04,East Jeffreyhaven,Alberta,Canada,263.0,Cash,Facebook,Returning Customer,Thursday,16:30
Richard Stevenson,stevenvargas@example.com,Product,2025-04-07,2025-04,Smithborough,Nova Scotia,Canada,708.3,Credit Card,Direct Visit,New Customer,Thursday,14:00
Danielle Smith,ijohnson@example.com,Stock Photo License,2025-04-13,2025-04,Lake Rachel,British Columbia,Canada,66.24,Apple Pay,Direct Visit,New Customer,Wednesday,15:00
Monica Garcia,robertwoodward@example.org,Product,2025-04-06,2025-04,West Aaronfurt,Ontario,Canada,672.98,Credit Card,Instagram,New Customer,Monday,10:00
Kelly Haynes,stephen19@example.org,Wedding,2025-04-09,2025-04,Christopherbury,Quebec,Canada,2937.05,Bank Transfer,Google Search,Returning Customer,Sunday,14:00
Keith Graham,joelgreen@example.com,Wedding,2025-04-08,2025-04,Lake Lori,Arizona,United States,2057.77,Credit Card,Email Campaign,New Customer,Saturday,17:00
Dillon Jones,derekcarrillo@example.org,Wedding,2025-04-09,2025-04,Haynesmouth,California,United States,1616.91,Bank Transfer,Google Search,Occasional Buyer,Saturday,19:00
