Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Victor Morris,velezchristopher@example.net,Wedding,2024-09-29,2024-09,2156.64,Canada,Apple Pay,Direct Visit,Returning Customer
Sarah Johnson,robertmonroe@example.org,Portrait,2024-07-01,2024-07,379.48,Canada,Cash,Facebook,Returning Customer
Jon Zuniga,nancy04@example.net,Wedding,2025-04-07,2025-04,2446.33,Canada,Credit Card,Facebook,New Customer
Frances Gibson,ismall@example.net,Event,2024-11-14,2024-11,555.73,United States,Bank Transfer,Google Search,Returning Customer
Brian Martin,twong@example.org,Wedding,2024-09-26,2024-09,2024.73,Canada,PayPal,Direct Visit,Business Client
Edward Craig,gregorychase@example.com,Wedding,2024-04-13,2024-04,2338.38,Canada,PayPal,Email Campaign,Business Client
Angie Caldwell,tinawoods@example.org,Product,2025-02-04,2025-02,798.3,United States,Cash,Direct Visit,New Customer
Jeremy Adams,kevin90@example.com,Portrait,2024-04-10,2024-04,195.07,United States,Bank Transfer,Referral,New Customer
Amy Wilson,erik84@example.net,Stock Photo License,2024-12-03,2024-12,32.75,Canada,Credit Card,Direct Visit,Business Client
Elizabeth Mendez,susanmendoza@example.com,Real Estate,2024-05-20,2024-05,541.84,United States,Bank Transfer,Direct Visit,New Customer
Jennifer Dunn,ztodd@example.net,Portrait,2025-01-06,2025-01,190.56,United States,Cash,Google Search,New Customer
Melanie Larson,foxallison@example.com,Event,2025-02-04,2025-02,513.78,Canada,Apple Pay,Facebook,Business Client
Amy Kelley,ashleyhernandez@example.com,Real Estate,2024-05-06,2024-05,217.0,United States,Bank Transfer,Referral,Occasional Buyer
Michael Love,gdavis@example.com,Wedding,2025-02-14,2025-02,2517.46,Canada,Cash,Facebook,Business Client
Jose Bryant,hansenemily@example.com,Portrait,2025-01-28,2025-01,254.67,United States,PayPal,Direct Visit,New Customer
Robert Reese,williamsmelvin@example.org,Wedding,2024-12-28,2024-12,2461.77,Canada,Apple Pay,Google Search,Business Client
Steven Andersen,ajohnson@example.org,Portrait,2024-10-23,2024-10,181.17,United States,PayPal,Facebook,New Customer
Veronica Brewer,ybrooks@example.com,Portrait,2025-01-14,2025-01,357.76,United States,PayPal,Referral,Business Client
Jaime Vega,desireebailey@example.org,Product,2025-02-20,2025-02,448.94,Canada,Apple Pay,Facebook,New Customer
Cameron Irwin,avilatiffany@example.com,Stock Photo License,2025-04-06,2025-04,43.75,United States,Bank Transfer,Google Search,Business Client
Kim Morrow,stevenmoore@example.org,Event,2024-12-10,2024-12,1012.24,United States,Credit Card,Facebook,Occasional Buyer
Ashley Pacheco,bmendez@example.org,Portrait,2025-03-17,2025-03,357.78,Canada,Cash,Direct Visit,New Customer
Andrew Harper,sanchezbradley@example.com,Wedding,2024-06-22,2024-06,1883.89,United States,Apple Pay,Email Campaign,Returning Customer
Scott Brown,jim95@example.net,Portrait,2024-07-02,2024-07,344.04,United States,Bank Transfer,Google Search,New Customer
Erica Turner,valerieboyd@example.com,Portrait,2024-11-12,2024-11,348.47,Canada,Credit Card,Google Search,Business Client
Travis Hobbs,conniesimmons@example.com,Portrait,2024-07-26,2024-07,284.01,United States,PayPal,Facebook,New Customer
Mason James,heather62@example.com,Event,2024-04-25,2024-04,516.51,Canada,PayPal,Email Campaign,Returning Customer
Kara Atkinson,meredith27@example.org,Portrait,2024-08-23,2024-08,240.15,United States,Cash,Referral,New Customer
Kristin Anderson,jonathanrivera@example.org,Portrait,2024-10-30,2024-10,243.33,United States,Bank Transfer,Google Search,New Customer
Anna Hardy,brettbennett@example.net,Event,2025-03-11,2025-03,865.43,Canada,PayPal,Google Search,New Customer
Chelsea Gill,timothybooth@example.com,Portrait,2024-11-14,2024-11,310.7,Canada,Cash,Email Campaign,New Customer
Christy Lee,burgesskaren@example.org,Wedding,2024-07-27,2024-07,2574.07,Canada,Credit Card,Facebook,New Customer
Jennifer Allen,kimberly67@example.net,Real Estate,2024-12-18,2024-12,542.9,Canada,Bank Transfer,Direct Visit,New Customer
Ian Andrade,ugarcia@example.com,Real Estate,2024-12-01,2024-12,336.7,United States,PayPal,Facebook,New Customer
Dale Edwards,hartjeffrey@example.org,Real Estate,2025-01-11,2025-01,532.9,Canada,Bank Transfer,Google Search,Business Client
Lauren Cortez,elijah53@example.com,Portrait,2024-04-13,2024-04,250.01,Canada,Cash,Facebook,Occasional Buyer
Juan Harding,jonathan77@example.com,Portrait,2024-11-02,2024-11,274.38,Canada,Credit Card,Email Campaign,New Customer
Caroline Cortez,iwhite@example.net,Portrait,2024-06-08,2024-06,398.77,United States,Apple Pay,Facebook,New Customer
Sara Jones,duranrobert@example.net,Wedding,2025-03-24,2025-03,2491.38,Canada,Cash,Direct Visit,Business Client
Alexa Wagner,bruce97@example.net,Wedding,2024-07-01,2024-07,2165.86,Canada,Credit Card,Email Campaign,Business Client
Juan Smith,amanda40@example.net,Portrait,2024-10-03,2024-10,399.54,Canada,Credit Card,Google Search,Returning Customer
Renee Browning,hullalice@example.org,Portrait,2025-01-30,2025-01,278.27,United States,Credit Card,Instagram,Business Client
Robin Adams,zmiller@example.com,Event,2024-06-17,2024-06,694.36,United States,Credit Card,Instagram,Business Client
Courtney Sutton DVM,davisnicholas@example.net,Portrait,2024-10-31,2024-10,245.71,United States,Apple Pay,Instagram,Returning Customer
Michele Miller,vnewman@example.net,Product,2024-09-29,2024-09,423.21,United States,Apple Pay,Instagram,Returning Customer
Stephanie Ellison,jasonparrish@example.net,Portrait,2025-03-31,2025-03,312.39,United States,Credit Card,Google Search,Business Client
Benjamin Frost,whitemelissa@example.org,Portrait,2024-09-29,2024-09,246.75,United States,Bank Transfer,Facebook,Business Client
Nicole Marquez,thickman@example.org,Wedding,2025-03-25,2025-03,2417.82,Canada,PayPal,Google Search,New Customer
Sarah Rhodes,patrick21@example.net,Wedding,2024-10-31,2024-10,1758.98,Canada,Credit Card,Email Campaign,Occasional Buyer
Brent Hall,petersonkayla@example.net,Stock Photo License,2025-01-05,2025-01,58.39,United States,Apple Pay,Direct Visit,New Customer
Alyssa Nelson,whenry@example.net,Wedding,2024-08-31,2024-08,1736.26,United States,Bank Transfer,Direct Visit,New Customer
Michael Guerrero,bartonkenneth@example.org,Stock Photo License,2025-03-18,2025-03,64.6,United States,Cash,Google Search,New Customer
Christian Dawson,jodistewart@example.org,Event,2024-12-24,2024-12,720.67,United States,Apple Pay,Google Search,New Customer
Jill Juarez,andersonjacob@example.com,Portrait,2024-05-11,2024-05,329.23,Canada,Apple Pay,Referral,Business Client
Ashley Davis,carlsonkristen@example.com,Real Estate,2024-10-28,2024-10,136.88,Canada,Credit Card,Referral,New Customer
Richard Hardy,ashleyjackson@example.com,Portrait,2024-04-12,2024-04,182.08,United States,PayPal,Referral,Returning Customer
Derrick Thomas,ryanfisher@example.com,Product,2024-06-09,2024-06,698.83,United States,Bank Transfer,Instagram,New Customer
Tony Le,mwheeler@example.com,Product,2025-01-19,2025-01,335.28,Canada,Credit Card,Facebook,New Customer
Travis Cook,vbrock@example.com,Stock Photo License,2024-05-17,2024-05,38.72,Canada,Apple Pay,Direct Visit,New Customer
Shannon Mccann,kevinmorrison@example.net,Event,2024-08-08,2024-08,832.63,United States,PayPal,Email Campaign,Returning Customer
Vincent Novak,jessica79@example.org,Product,2024-06-20,2024-06,402.57,United States,Credit Card,Google Search,New Customer
Richard Diaz,brittanygardner@example.net,Event,2024-08-05,2024-08,819.09,United States,Apple Pay,Referral,Returning Customer
Nicholas Hahn,samuelcarter@example.net,Wedding,2025-01-13,2025-01,2833.5,Canada,Bank Transfer,Referral,New Customer
Rebecca Chambers,cynthiaallen@example.net,Real Estate,2024-05-03,2024-05,303.05,Canada,Credit Card,Email Campaign,New Customer
James Cole,iaguilar@example.net,Portrait,2024-06-03,2024-06,271.06,United States,Bank Transfer,Direct Visit,New Customer
Jennifer Johnson,jacqueline89@example.net,Product,2025-03-11,2025-03,391.59,Canada,Cash,Instagram,Business Client
David Ortega,deborahwilliams@example.net,Portrait,2025-03-08,2025-03,176.55,United States,Cash,Google Search,New Customer
Paul Sheppard,grodriguez@example.com,Wedding,2024-12-11,2024-12,1645.22,Canada,Cash,Direct Visit,New Customer
Kristin Watts,seanmyers@example.net,Stock Photo License,2024-06-28,2024-06,70.12,Canada,Apple Pay,Email Campaign,New Customer
Haley Johnson,phillipssamantha@example.org,Real Estate,2024-11-09,2024-11,349.13,Canada,Cash,Facebook,New Customer
Brenda Collins,hmueller@example.com,Wedding,2024-05-20,2024-05,2089.86,Canada,PayPal,Instagram,Returning Customer
Nathan Chavez,evanslisa@example.org,Wedding,2024-08-13,2024-08,1922.03,Canada,Bank Transfer,Direct Visit,New Customer
Brian Marsh,zacharyarnold@example.com,Wedding,2024-04-16,2024-04,1700.9,Canada,Bank Transfer,Referral,New Customer
Crystal Sullivan,jacobsandoval@example.com,Portrait,2024-10-29,2024-10,292.57,United States,Bank Transfer,Direct Visit,New Customer
Christina Vargas,nsmith@example.org,Portrait,2024-04-18,2024-04,262.59,Canada,Apple Pay,Email Campaign,Returning Customer
Rebecca Ray,michaelgonzalez@example.org,Wedding,2024-07-18,2024-07,1645.02,Canada,Bank Transfer,Direct Visit,Occasional Buyer
Kelsey Fowler,lcarr@example.org,Real Estate,2024-07-13,2024-07,199.53,Canada,Apple Pay,Google Search,New Customer
Lisa Cervantes,samantha91@example.net,Wedding,2024-08-13,2024-08,1999.56,Canada,Apple Pay,Referral,New Customer
Eric White,williambarnes@example.org,Product,2024-05-27,2024-05,283.87,Canada,PayPal,Referral,Occasional Buyer
John Medina,angelaburns@example.org,Event,2024-11-04,2024-11,569.31,Canada,Apple Pay,Direct Visit,Returning Customer
Lisa Glenn,washingtonjames@example.com,Event,2024-06-15,2024-06,569.81,United States,Bank Transfer,Facebook,Returning Customer
Kathleen Cohen,cmckinney@example.com,Stock Photo License,2025-03-26,2025-03,54.19,United States,Apple Pay,Referral,New Customer
Rebecca Walker,hillamanda@example.org,Event,2024-06-08,2024-06,1174.85,United States,Credit Card,Direct Visit,New Customer
Patricia Simpson,armstrongjoseph@example.net,Portrait,2025-01-18,2025-01,330.3,Canada,PayPal,Email Campaign,New Customer
Rodney Williams,bpayne@example.org,Event,2025-02-03,2025-02,930.47,United States,Credit Card,Referral,New Customer
Danielle Golden,colemichael@example.org,Wedding,2025-01-02,2025-01,2535.75,Canada,Apple Pay,Direct Visit,Occasional Buyer
Patricia Young PhD,michelle96@example.org,Product,2024-09-15,2024-09,641.5,United States,PayPal,Direct Visit,New Customer
Robin Trujillo,amanda98@example.org,Portrait,2024-11-19,2024-11,315.56,Canada,Bank Transfer,Instagram,New Customer
Donna Adams,taylorkaren@example.com,Portrait,2024-08-04,2024-08,286.57,Canada,Apple Pay,Referral,New Customer
Sharon Martinez DVM,dustinmorris@example.org,Wedding,2025-03-10,2025-03,2337.13,United States,Bank Transfer,Facebook,Business Client
Katherine Ray,courtney67@example.org,Event,2025-01-11,2025-01,740.1,Canada,Bank Transfer,Direct Visit,Occasional Buyer
Anna Robertson,heather57@example.com,Real Estate,2024-11-25,2024-11,236.73,United States,Apple Pay,Email Campaign,Returning Customer
Raymond Oconnor,sreid@example.com,Product,2024-08-05,2024-08,436.72,Canada,PayPal,Facebook,New Customer
Jennifer Donaldson,troymorris@example.com,Stock Photo License,2025-02-13,2025-02,28.95,Canada,Bank Transfer,Email Campaign,New Customer
Kylie Washington,patricia00@example.org,Wedding,2024-08-09,2024-08,2307.87,Canada,PayPal,Google Search,Returning Customer
Alexis Noble,scottsmith@example.com,Event,2024-11-23,2024-11,518.21,United States,PayPal,Google Search,New Customer
Bonnie Santos,nancymcdowell@example.org,Portrait,2024-06-21,2024-06,268.1,United States,Credit Card,Direct Visit,Occasional Buyer
Jacob Mckee,brettgarrett@example.net,Wedding,2024-12-03,2024-12,2479.34,Canada,Cash,Email Campaign,New Customer
Matthew Padilla,lewischristian@example.net,Stock Photo License,2024-12-19,2024-12,41.06,United States,Credit Card,Email Campaign,Returning Customer
Alexandra Dominguez,mcneilrobert@example.org,Portrait,2024-06-29,2024-06,330.78,United States,PayPal,Referral,Business Client
Brandon Shaffer,edwardsnicole@example.org,Wedding,2024-09-29,2024-09,2879.45,Canada,Cash,Instagram,Occasional Buyer
Shelly May,caseyelliott@example.net,Stock Photo License,2024-08-26,2024-08,71.3,United States,Credit Card,Facebook,Returning Customer
Nathan Fuller,samanthajensen@example.com,Wedding,2024-12-01,2024-12,2974.49,Canada,Cash,Email Campaign,Returning Customer
Brian Goodwin,bbell@example.com,Portrait,2025-02-16,2025-02,384.64,Canada,Bank Transfer,Instagram,Business Client
Matthew Wright,kimberly04@example.org,Portrait,2025-01-22,2025-01,332.78,Canada,PayPal,Google Search,Business Client
Nicole Phillips,bowerslaura@example.org,Real Estate,2024-10-14,2024-10,383.89,United States,PayPal,Direct Visit,Business Client
Jonathan Wheeler,hatfieldsarah@example.org,Product,2024-10-06,2024-10,696.19,Canada,Credit Card,Referral,Returning Customer
Jennifer Payne,kathrynbest@example.org,Wedding,2024-08-27,2024-08,1710.92,Canada,PayPal,Google Search,New Customer
Dennis Williams,fryraymond@example.com,Wedding,2024-04-14,2024-04,2630.63,Canada,Bank Transfer,Direct Visit,Business Client
Jennifer Miles,davidsonamanda@example.org,Wedding,2024-11-24,2024-11,2480.53,United States,Credit Card,Email Campaign,New Customer
Jorge Harris,amandamyers@example.net,Portrait,2024-07-18,2024-07,251.35,Canada,Credit Card,Email Campaign,Occasional Buyer
Maria Collins,pblair@example.org,Wedding,2025-01-12,2025-01,2421.94,United States,PayPal,Referral,New Customer
Audrey Salazar,parkerjudith@example.net,Event,2024-07-06,2024-07,845.17,Canada,Apple Pay,Referral,Business Client
Chad Smith,hbenton@example.net,Real Estate,2024-06-11,2024-06,512.8,United States,Apple Pay,Google Search,Returning Customer
Carol Martinez,jessica10@example.com,Portrait,2025-01-19,2025-01,240.45,United States,Credit Card,Direct Visit,Occasional Buyer
Austin Joseph,crawfordwilliam@example.org,Wedding,2025-01-28,2025-01,2304.99,United States,Bank Transfer,Direct Visit,New Customer
Holly Scott,shannonemily@example.org,Event,2024-10-07,2024-10,945.23,Canada,Credit Card,Direct Visit,New Customer
Amanda Roy,brandoncox@example.org,Wedding,2024-06-30,2024-06,1697.92,Canada,Cash,Direct Visit,New Customer
Amanda Pratt,pwalker@example.com,Portrait,2024-06-12,2024-06,351.73,United States,Cash,Facebook,Business Client
Roger Duncan,shawrachel@example.org,Event,2025-03-09,2025-03,820.48,United States,Cash,Facebook,Business Client
Amber Morales,xcline@example.com,Portrait,2024-06-28,2024-06,165.06,United States,Cash,Google Search,New Customer
Aimee Gonzalez,jodi37@example.com,Wedding,2024-08-05,2024-08,1703.14,Canada,Bank Transfer,Referral,New Customer
Raymond Gonzalez DVM,edwardrandolph@example.org,Product,2024-11-10,2024-11,426.5,United States,Apple Pay,Instagram,Returning Customer
Ryan Wiley,aaron64@example.org,Portrait,2024-07-02,2024-07,194.62,Canada,Apple Pay,Instagram,Business Client
Mrs. Tonya Kaufman,jenniferdavis@example.org,Wedding,2024-06-22,2024-06,1505.21,United States,Bank Transfer,Referral,Returning Customer
Mercedes Watson,carpenterwilliam@example.net,Portrait,2025-03-02,2025-03,282.98,United States,PayPal,Referral,New Customer
Keith Graham,joelgreen@example.com,Wedding,2025-02-02,2025-02,2906.12,United States,Credit Card,Email Campaign,New Customer
Ronnie Nguyen,enelson@example.org,Real Estate,2025-03-12,2025-03,541.88,United States,PayPal,Instagram,New Customer
Ashley Garcia,aowens@example.org,Event,2024-05-27,2024-05,701.8,United States,PayPal,Email Campaign,New Customer
Christine Parker,melissa12@example.net,Portrait,2024-10-21,2024-10,284.94,United States,PayPal,Direct Visit,Occasional Buyer
Lindsey Lewis,eddie35@example.com,Wedding,2024-07-28,2024-07,2874.6,Canada,Apple Pay,Direct Visit,Business Client
Debbie Ewing,cranemelissa@example.net,Real Estate,2024-10-12,2024-10,218.45,United States,Apple Pay,Instagram,New Customer
Joel Lara,davidbrown@example.org,Wedding,2025-01-06,2025-01,2335.08,United States,Cash,Direct Visit,New Customer
Jacqueline Mccoy,aguilarjonathan@example.org,Stock Photo License,2024-05-25,2024-05,72.08,Canada,Apple Pay,Facebook,Returning Customer
Steven Ramos,christopherboone@example.com,Portrait,2024-04-15,2024-04,224.97,United States,Apple Pay,Referral,New Customer
Amber Glass,zunderwood@example.com,Wedding,2024-05-22,2024-05,2786.31,United States,Cash,Google Search,Returning Customer
Carrie Lewis,joshuagriffin@example.org,Stock Photo License,2024-04-18,2024-04,52.86,United States,Cash,Instagram,New Customer
Danielle Phillips,eandrade@example.org,Portrait,2024-04-20,2024-04,169.77,Canada,Bank Transfer,Google Search,Returning Customer
Jason Day,crystalpham@example.org,Real Estate,2024-05-10,2024-05,125.77,Canada,Apple Pay,Direct Visit,New Customer
Heather Stephens,kcooper@example.net,Wedding,2025-04-05,2025-04,2706.98,United States,Cash,Instagram,Business Client
Alexander Harper,huangkimberly@example.org,Portrait,2024-08-03,2024-08,389.25,United States,PayPal,Instagram,Occasional Buyer
Hunter Silva,terrigarcia@example.net,Wedding,2025-01-28,2025-01,2999.36,Canada,PayPal,Email Campaign,Returning Customer
Raven Mclaughlin,barbaramcgrath@example.com,Wedding,2024-07-05,2024-07,2872.69,Canada,Bank Transfer,Referral,New Customer
Sarah Thompson,linda59@example.org,Event,2024-08-15,2024-08,577.58,Canada,Apple Pay,Referral,New Customer
Keith Thomas,marycochran@example.com,Real Estate,2024-12-21,2024-12,461.21,Canada,PayPal,Facebook,New Customer
