Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Allison Lopez,hmcintyre@example.com,Portrait,2025-04-12,2025-04,278.27,United States,Credit Card,Instagram,Business Client
Michele Lewis,heather73@example.org,Event,2025-04-08,2025-04,694.36,United States,Bank Transfer,Facebook,New Customer
Benjamin Thompson,zosborn@example.net,Event,2025-04-12,2025-04,844.59,Canada,Bank Transfer,Referral,Business Client
Victoria Contreras,piercekelly@example.com,Event,2025-04-10,2025-04,776.51,Canada,PayPal,Google Search,New Customer
Michelle Ho,laurahicks@example.org,Wedding,2025-04-13,2025-04,2276.62,United States,Bank Transfer,Facebook,Business Client
Dr. Cynthia Snyder,angela57@example.net,Wedding,2025-04-12,2025-04,2417.82,Canada,PayPal,Google Search,New Customer
Stephen Jones,ukey@example.com,Wedding,2025-04-12,2025-04,1758.98,United States,Bank Transfer,Email Campaign,New Customer
Patricia Morrow,martinezlogan@example.org,Wedding,2025-04-13,2025-04,2313.26,United States,PayPal,Facebook,Returning Customer
Michael Cooper,katrinaanderson@example.net,Wedding,2025-04-08,2025-04,1801.47,Canada,Credit Card,Facebook,Returning Customer
Amy Martinez,kevinmartin@example.net,Portrait,2025-04-12,2025-04,350.92,United States,Credit Card,Facebook,New Customer
Travis Stone,meghan43@example.net,Event,2025-04-11,2025-04,730.8,Canada,Apple Pay,Google Search,New Customer
Denise Weber,shawgary@example.net,Portrait,2025-04-11,2025-04,168.54,Canada,PayPal,Direct Visit,Returning Customer
Matthew Le,megan90@example.org,Wedding,2025-04-11,2025-04,2949.4,United States,Credit Card,Direct Visit,New Customer
Travis Wise,debra96@example.net,Wedding,2025-04-12,2025-04,1983.99,Canada,Apple Pay,Facebook,Business Client
Kathleen Burton,dawn47@example.org,Wedding,2025-04-12,2025-04,2452.59,United States,Bank Transfer,Direct Visit,Returning Customer
Melinda Evans,barkereric@example.com,Portrait,2025-04-13,2025-04,192.16,United States,PayPal,Email Campaign,Returning Customer
Mr. Lawrence Edwards,jessica56@example.org,Product,2025-04-13,2025-04,402.57,United States,Credit Card,Google Search,New Customer
Kayla Rodriguez,stevenadams@example.org,Event,2025-04-12,2025-04,819.09,Canada,Apple Pay,Email Campaign,New Customer
Anthony Dougherty,kwright@example.com,Product,2025-04-12,2025-04,527.35,Canada,Cash,Instagram,Business Client
Michelle Lee,tyronerobertson@example.com,Event,2025-04-07,2025-04,567.69,United States,PayPal,Referral,New Customer
Kathleen Davis,pwagner@example.org,Portrait,2025-04-08,2025-04,235.05,Canada,Bank Transfer,Referral,New Customer
Amber Campbell,amitchell@example.org,Portrait,2025-04-10,2025-04,290.41,Canada,Credit Card,Facebook,New Customer
Stephen Luna,zdiaz@example.org,Wedding,2025-04-13,2025-04,1575.91,Canada,PayPal,Instagram,Business Client
Chloe Tran,hughesshannon@example.net,Product,2025-04-09,2025-04,632.68,United States,Cash,Direct Visit,New Customer
William Becker,andersoncolin@example.com,Product,2025-04-08,2025-04,498.42,Canada,Apple Pay,Referral,Occasional Buyer
Gina Mcmillan,jameshicks@example.net,Wedding,2025-04-07,2025-04,2029.34,Canada,Apple Pay,Email Campaign,Returning Customer
Andrew Reeves,jstone@example.net,Wedding,2025-04-08,2025-04,1512.27,United States,Bank Transfer,Email Campaign,New Customer
Brenda Velazquez,francisco94@example.net,Portrait,2025-04-07,2025-04,161.31,United States,Bank Transfer,Direct Visit,New Customer
Ronald Patel,thomas05@example.com,Portrait,2025-04-11,2025-04,262.59,United States,PayPal,Google Search,New Customer
Veronica Silva,carlsonjoseph@example.net,Real Estate,2025-04-13,2025-04,269.54,United States,PayPal,Direct Visit,Returning Customer
Paula Lane,silvageorge@example.net,Portrait,2025-04-08,2025-04,161.33,Canada,Cash,Direct Visit,New Customer
Patricia James,anthonyvaughan@example.org,Event,2025-04-10,2025-04,763.96,Canada,PayPal,Referral,Occasional Buyer
Jeremy Barnes,avaughn@example.net,Event,2025-04-10,2025-04,569.31,Canada,Apple Pay,Facebook,New Customer
Tami Salas,thorntonapril@example.net,Wedding,2025-04-08,2025-04,1996.86,Canada,Apple Pay,Facebook,Business Client
Matthew Fox,sue78@example.com,Event,2025-04-07,2025-04,919.24,Canada,Bank Transfer,Email Campaign,Business Client
Megan Dillon,chelsea33@example.com,Real Estate,2025-04-12,2025-04,388.82,Canada,PayPal,Direct Visit,Returning Customer
Courtney Dudley,kellie37@example.com,Event,2025-04-08,2025-04,1057.05,United States,Credit Card,Direct Visit,Occasional Buyer
Justin Michael,keith98@example.com,Wedding,2025-04-10,2025-04,1528.41,United States,Cash,Email Campaign,New Customer
Jennifer Reed,kellyroberts@example.net,Portrait,2025-04-11,2025-04,302.87,United States,PayPal,Direct Visit,New Customer
Thomas Douglas,ilewis@example.com,Portrait,2025-04-11,2025-04,315.56,Canada,PayPal,Referral,Occasional Buyer
Melissa Taylor,johnsantiago@example.net,Portrait,2025-04-12,2025-04,238.57,Canada,Apple Pay,Referral,New Customer
David Garcia,jennifer12@example.org,Wedding,2025-04-09,2025-04,2337.13,Canada,Bank Transfer,Email Campaign,New Customer
Vanessa Moore,mwoods@example.com,Event,2025-04-10,2025-04,585.34,Canada,Bank Transfer,Google Search,Returning Customer
Matthew Velez,pearsonjesse@example.net,Portrait,2025-04-10,2025-04,373.94,Canada,PayPal,Facebook,New Customer
Taylor Gentry,robertmonroe@example.org,Stock Photo License,2025-04-13,2025-04,28.95,Canada,Cash,Instagram,New Customer
Jennifer Simpson DVM,nancy04@example.net,Portrait,2025-04-12,2025-04,383.26,United States,Credit Card,Direct Visit,Business Client
Tanya Rogers,ihays@example.net,Wedding,2025-04-13,2025-04,1576.15,United States,PayPal,Google Search,New Customer
Todd Rosales MD,lisarivera@example.net,Portrait,2025-04-12,2025-04,268.1,United States,Credit Card,Direct Visit,Occasional Buyer
David Lopez,krystal93@example.org,Wedding,2025-04-13,2025-04,2479.34,Canada,Cash,Email Campaign,New Customer
Margaret Sullivan,frobertson@example.com,Stock Photo License,2025-04-12,2025-04,41.06,United States,Apple Pay,Instagram,Returning Customer
Cathy Taylor,shari04@example.com,Event,2025-04-13,2025-04,1143.0,United States,Cash,Instagram,Occasional Buyer
Paul Finley,brandi90@example.com,Wedding,2025-04-12,2025-04,2754.3,United States,Bank Transfer,Google Search,New Customer
Melissa Brown,marshallerik@example.net,Event,2025-04-13,2025-04,396.57,Canada,Cash,Email Campaign,Returning Customer
Stephanie Padilla,hannah45@example.net,Portrait,2025-04-13,2025-04,384.64,Canada,Bank Transfer,Instagram,Business Client
Tyler Mendoza,madkins@example.com,Portrait,2025-04-12,2025-04,332.78,United States,Credit Card,Email Campaign,New Customer
Joshua Ruiz,kathleenbecker@example.net,Wedding,2025-04-09,2025-04,2511.6,Canada,Cash,Direct Visit,New Customer
Angela Griffin,christian91@example.org,Portrait,2025-04-13,2025-04,173.85,Canada,Bank Transfer,Instagram,New Customer
Stephanie Harris,franklinbond@example.com,Portrait,2025-04-09,2025-04,261.68,Canada,Bank Transfer,Direct Visit,Business Client
Daniel Aguilar,nolansean@example.org,Wedding,2025-04-12,2025-04,2480.53,United States,Credit Card,Referral,New Customer
Jose Bryant,hansenemily@example.com,Portrait,2025-04-13,2025-04,275.63,Canada,Credit Card,Email Campaign,Occasional Buyer
Jennifer Velasquez,bethwilliams@example.com,Wedding,2025-04-09,2025-04,2421.94,United States,Cash,Instagram,New Customer
Kimberly Brown,andersenthomas@example.com,Stock Photo License,2025-04-12,2025-04,43.68,Canada,Apple Pay,Email Campaign,Business Client
Randy Cannon,ybrooks@example.com,Real Estate,2025-04-12,2025-04,440.17,United States,Apple Pay,Referral,Returning Customer
Susan Bennett,desireebailey@example.org,Portrait,2025-04-08,2025-04,379.31,United States,Apple Pay,Direct Visit,New Customer
Jenna Anderson DVM,avilatiffany@example.com,Portrait,2025-04-08,2025-04,280.09,United States,Apple Pay,Referral,New Customer
Kimberly Patel,johnreed@example.com,Portrait,2025-04-11,2025-04,352.17,Canada,Cash,Direct Visit,New Customer
Shaun Cannon,pachecorobert@example.org,Portrait,2025-04-12,2025-04,351.73,Canada,Bank Transfer,Google Search,Business Client
Austin Wheeler,tharper@example.org,Event,2025-04-10,2025-04,340.76,United States,Apple Pay,Google Search,Occasional Buyer
Andrew Gonzales,karenparsons@example.org,Wedding,2025-04-07,2025-04,2900.66,Canada,PayPal,Instagram,Business Client
Donna Cabrera,barbara53@example.com,Stock Photo License,2025-04-11,2025-04,57.29,Canada,Cash,Referral,New Customer
Victoria Boyd,dturner@example.net,Event,2025-04-11,2025-04,895.61,Canada,Credit Card,Instagram,Occasional Buyer
Sheryl Buck,dpeters@example.com,Portrait,2025-04-13,2025-04,181.84,United States,Credit Card,Facebook,New Customer
Megan Floyd,heather62@example.com,Event,2025-04-10,2025-04,681.72,United States,PayPal,Referral,New Customer
Paul Wells,kevinzimmerman@example.com,Wedding,2025-04-12,2025-04,2906.12,United States,Credit Card,Email Campaign,New Customer
Kristina Faulkner,paulscott@example.com,Real Estate,2025-04-07,2025-04,541.88,United States,Credit Card,Google Search,Returning Customer
Tammy Boone,nicholsmaria@example.org,Portrait,2025-04-13,2025-04,318.01,United States,Credit Card,Referral,New Customer
Michael Morrison,lopezkathleen@example.net,Portrait,2025-04-12,2025-04,338.6,United States,Apple Pay,Facebook,New Customer
Claire Clark,kevin03@example.org,Product,2025-04-12,2025-04,545.67,Canada,PayPal,Facebook,Business Client
Autumn Key,srocha@example.net,Stock Photo License,2025-04-11,2025-04,51.06,Canada,Credit Card,Direct Visit,Occasional Buyer
Jennifer Allen,kimberly67@example.net,Product,2025-04-12,2025-04,746.95,Canada,Apple Pay,Referral,New Customer
Elizabeth Ward,zowens@example.net,Portrait,2025-04-10,2025-04,310.83,Canada,Cash,Referral,New Customer
Ryan Rocha,lawrence09@example.org,Portrait,2025-04-11,2025-04,338.6,United States,Bank Transfer,Email Campaign,New Customer
Alexis Tran,mphillips@example.com,Portrait,2025-04-11,2025-04,164.41,Canada,Apple Pay,Direct Visit,New Customer
Kelly Sanchez,jonathan77@example.com,Wedding,2025-04-12,2025-04,1805.01,Canada,Bank Transfer,Google Search,Returning Customer
Robert Jackson,iwhite@example.net,Real Estate,2025-04-10,2025-04,125.77,United States,Credit Card,Instagram,Business Client
Kelly Combs,landryelizabeth@example.org,Event,2025-04-09,2025-04,904.31,United States,Bank Transfer,Facebook,Occasional Buyer
Ryan Hall,albertwagner@example.com,Wedding,2025-04-13,2025-04,2905.74,United States,Cash,Instagram,Returning Customer
Mark Peck,bhopkins@example.org,Event,2025-04-09,2025-04,656.97,Canada,Bank Transfer,Referral,New Customer
Jennifer Smith,amanda40@example.net,Event,2025-04-10,2025-04,577.58,Canada,Cash,Google Search,Business Client
Megan Drake,danieldavis@example.org,Event,2025-04-10,2025-04,985.47,United States,Bank Transfer,Facebook,New Customer
Manuel King,joseph61@example.com,Event,2025-04-08,2025-04,499.15,Canada,Apple Pay,Direct Visit,Returning Customer
Judy Sanchez,kevinclayton@example.org,Portrait,2025-04-10,2025-04,188.1,Canada,Apple Pay,Instagram,New Customer
Shannon Malone,sullivannicholas@example.com,Event,2025-04-09,2025-04,916.36,Canada,Cash,Referral,New Customer
Adam Jackson,pbruce@example.com,Real Estate,2025-04-12,2025-04,184.63,Canada,PayPal,Direct Visit,Occasional Buyer
Shannon Davis,hallrachel@example.net,Stock Photo License,2025-04-13,2025-04,51.2,United States,Credit Card,Google Search,New Customer
Karen Williams,cohenjuan@example.net,Real Estate,2025-04-12,2025-04,215.72,United States,PayPal,Direct Visit,New Customer
Amanda Mcfarland,alexis39@example.org,Wedding,2025-04-13,2025-04,2456.59,Canada,Cash,Google Search,New Customer
Michelle Sanders,evansanne@example.net,Event,2025-04-11,2025-04,310.67,Canada,Apple Pay,Facebook,New Customer
Jasmine Mosley,patrick21@example.net,Real Estate,2025-04-13,2025-04,437.02,United States,Credit Card,Google Search,Returning Customer
Haley Davis,marypeterson@example.net,Wedding,2025-04-09,2025-04,2429.67,Canada,Bank Transfer,Referral,New Customer
Jennifer Ayala,walterskristen@example.com,Stock Photo License,2025-04-09,2025-04,47.95,United States,Bank Transfer,Email Campaign,Business Client
Henry Pugh MD,nmiller@example.com,Wedding,2025-04-12,2025-04,2987.51,United States,Credit Card,Referral,New Customer
Michelle Miller,normanbowers@example.org,Event,2025-04-07,2025-04,350.5,United States,Credit Card,Referral,Business Client
Emily Rodriguez,hahnsean@example.com,Event,2025-04-13,2025-04,598.14,United States,Apple Pay,Google Search,New Customer
Brandon Jordan,fgarcia@example.com,Product,2025-04-12,2025-04,615.37,Canada,Credit Card,Google Search,Returning Customer
Linda Mueller,asmith@example.com,Wedding,2025-04-12,2025-04,2314.55,United States,Bank Transfer,Google Search,Occasional Buyer
Misty Hansen,ashleyjackson@example.com,Event,2025-04-12,2025-04,977.03,Canada,Credit Card,Facebook,New Customer
Derrick Adams,bryanhamilton@example.com,Wedding,2025-04-10,2025-04,2751.98,Canada,Cash,Email Campaign,New Customer
Richard Ward,jennifersimpson@example.net,Stock Photo License,2025-04-11,2025-04,61.21,Canada,Credit Card,Google Search,New Customer
Brian Torres,ncook@example.com,Real Estate,2025-04-12,2025-04,270.3,Canada,Bank Transfer,Google Search,Returning Customer
Erin Cook,kevinmorrison@example.net,Real Estate,2025-04-09,2025-04,325.28,Canada,Cash,Instagram,Returning Customer
Ernest Oconnell,kelly79@example.org,Event,2025-04-12,2025-04,377.12,United States,Credit Card,Google Search,New Customer
Douglas Hartman,daniel93@example.net,Portrait,2025-04-08,2025-04,345.97,Canada,Bank Transfer,Facebook,New Customer
Catherine Saunders MD,nhahn@example.com,Wedding,2025-04-10,2025-04,1962.4,Canada,Credit Card,Instagram,New Customer
Sandra Jones,ichambers@example.net,Portrait,2025-04-11,2025-04,289.25,United States,Credit Card,Google Search,New Customer
David Moore,emccormick@example.com,Wedding,2025-04-10,2025-04,2397.07,Canada,Credit Card,Facebook,New Customer
Karen Morales DDS,ystephens@example.com,Real Estate,2025-04-12,2025-04,462.42,United States,Apple Pay,Direct Visit,New Customer
Robin Wheeler,rodriguezjohn@example.net,Portrait,2025-04-10,2025-04,184.71,Canada,PayPal,Google Search,New Customer
Matthew Williams,vrasmussen@example.com,Wedding,2025-04-12,2025-04,1949.63,Canada,Bank Transfer,Instagram,Business Client
Brett Walker,seanmyers@example.net,Portrait,2025-04-11,2025-04,304.17,United States,Bank Transfer,Google Search,Occasional Buyer
Kathryn Cooper,webbkenneth@example.org,Portrait,2025-04-13,2025-04,305.05,Canada,Cash,Facebook,New Customer
Todd Thomas,matthew38@example.com,Real Estate,2025-04-12,2025-04,425.52,Canada,Bank Transfer,Direct Visit,Occasional Buyer
Brent Bowen,tflores@example.org,Wedding,2025-04-13,2025-04,1971.27,Canada,Bank Transfer,Email Campaign,Returning Customer
Ashley Sweeney,byrdfrank@example.net,Portrait,2025-04-09,2025-04,293.97,Canada,Bank Transfer,Referral,New Customer
Christopher Moore,omullen@example.com,Product,2025-04-13,2025-04,319.88,United States,Apple Pay,Google Search,Occasional Buyer
Charlotte Sandoval,njohnson@example.org,Portrait,2025-04-11,2025-04,327.09,Canada,Credit Card,Referral,Returning Customer
Jeffrey Smith,jamiegoodwin@example.org,Wedding,2025-04-09,2025-04,1954.25,United States,Cash,Referral,New Customer
Rebecca Herrera,mark71@example.com,Stock Photo License,2025-04-11,2025-04,48.96,Canada,Apple Pay,Google Search,Business Client
Katherine Church,candice96@example.net,Portrait,2025-04-11,2025-04,373.88,United States,Credit Card,Instagram,Returning Customer
Harold Ellis,lisamccarthy@example.com,Portrait,2025-04-07,2025-04,311.75,Canada,Bank Transfer,Referral,New Customer
Leslie Powers,david41@example.org,Wedding,2025-04-12,2025-04,1833.0,United States,Cash,Facebook,New Customer
Charles Price,baileyhenderson@example.com,Real Estate,2025-04-11,2025-04,394.29,Canada,Credit Card,Referral,New Customer
Melissa Brewer,angelaburns@example.org,Portrait,2025-04-08,2025-04,390.43,United States,Bank Transfer,Facebook,New Customer
Ryan Harvey,stephanie72@example.org,Real Estate,2025-04-10,2025-04,360.56,United States,Cash,Email Campaign,Returning Customer
Tracey Wagner,fortiz@example.com,Portrait,2025-04-13,2025-04,225.07,United States,Credit Card,Facebook,Returning Customer
Jill Jackson,flynnjeffrey@example.org,Event,2025-04-13,2025-04,447.92,United States,Apple Pay,Instagram,Returning Customer
Joshua Jackson,xcunningham@example.com,Portrait,2025-04-11,2025-04,256.59,Canada,PayPal,Instagram,Returning Customer
Ashley Wilson,amber07@example.net,Portrait,2025-04-12,2025-04,157.3,United States,Cash,Direct Visit,New Customer
Jeffery Fitzgerald,kennethkidd@example.com,Wedding,2025-04-09,2025-04,1822.19,United States,Apple Pay,Google Search,Business Client
Scott Miller,rowejoel@example.net,Portrait,2025-04-09,2025-04,241.45,United States,Bank Transfer,Email Campaign,Business Client
Heather Page,imartin@example.org,Portrait,2025-04-12,2025-04,309.78,Canada,Apple Pay,Google Search,New Customer
Renee Hudson,candice25@example.net,Real Estate,2025-04-13,2025-04,408.68,Canada,Apple Pay,Direct Visit,New Customer
Kenneth Farley,taylorkaren@example.com,Wedding,2025-04-10,2025-04,1676.79,United States,Bank Transfer,Email Campaign,New Customer
Wendy Camacho,jacquelineanderson@example.org,Portrait,2025-04-12,2025-04,299.11,Canada,PayPal,Referral,Returning Customer
Sandra Juarez,kburns@example.net,Event,2025-04-13,2025-04,880.73,United States,Cash,Facebook,New Customer
Jason Hayes,powellkara@example.net,Portrait,2025-04-07,2025-04,262.75,Canada,Credit Card,Referral,New Customer
